longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.64,33.48,12.0,2007.0,397.0,1033.0,373.0,5.6754,256399.0,<1H OCEAN
-121.31,38.57,22.0,1229.0,253.0,733.0,250.0,2.5,111764.0,INLAND
-117.13,32.75,37.0,4142.0,1031.0,1936.0,968.0,2.693,164168.0,NEAR OCEAN
-117.24,32.72,39.0,3089.0,431.0,1175.0,432.0,7.5925,472154.71,NEAR OCEAN
-117.93,33.85,31.0,2149.0,465.0,966.0,302.0,3.875,226098.0,<1H OCEAN
-118.07,33.89,29.0,1138.0,217.0,964.0,222.0,4.537,183514.0,<1H OCEAN
-118.36,33.84,22.0,11016.0,3170.0,6664.0,2838.0,3.703,283661.04,<1H OCEAN
-118.56,34.23,36.0,3215.0,529.0,1710.0,539.0,5.5126,250971.0,<1H OCEAN
-119.03,35.37,42.0,2508.0,483.0,1035.0,442.0,2.6513,71395.0,INLAND
-117.93,33.86,35.0,931.0,181.0,516.0,174.0,5.5867,262968.01,<1H OCEAN
-117.03,33.32,14.0,1088.0,209.0,601.0,193.0,3.8438,186048.0,<1H OCEAN
-118.03,33.79,32.0,3191.0,634.0,1718.0,611.0,4.1548,201207.0,<1H OCEAN
-117.14,32.75,27.0,1551.0,464.0,880.0,400.0,2.4167,183069.01,NEAR OCEAN
-118.31,33.9,30.0,2407.0,581.0,1724.0,531.0,3.4792,203410.01,<1H OCEAN
-117.07,33.03,15.0,1095.0,158.0,361.0,176.0,6.8099,283329.07,<1H OCEAN
-121.31,37.81,36.0,284.0,53.0,130.0,47.0,3.1429,143941.0,INLAND
-122.23,37.82,52.0,3494.0,396.0,1192.0,383.0,12.3804,498659.99,NEAR BAY
-118.22,34.13,52.0,791.0,174.0,501.0,162.0,3.3542,184114.0,<1H OCEAN
-117.19,34.08,5.0,4458.0,751.0,2392.0,773.0,4.5938,139405.0,INLAND
-117.07,32.6,18.0,2602.0,551.0,1042.0,550.0,1.9267,115847.0,NEAR OCEAN
-122.18,40.02,30.0,1952.0,397.0,961.0,333.0,2.25,70501.0,INLAND
-121.54,36.7,12.0,6758.0,1241.0,3918.0,1100.0,3.525,182002.0,<1H OCEAN
-122.0,37.98,35.0,1192.0,201.0,535.0,172.0,4.9219,205085.0,INLAND
-117.8,33.63,8.0,32.0,9.0,26.0,11.0,4.1944,230703.05,<1H OCEAN
-118.32,33.91,35.0,881.0,159.0,605.0,170.0,3.6654,198266.0,<1H OCEAN
-119.71,34.45,35.0,2183.0,363.0,988.0,351.0,5.5922,267760.01,<1H OCEAN
-122.19,37.44,38.0,3383.0,456.0,1203.0,465.0,9.3198,492753.93,NEAR OCEAN
-118.24,33.93,32.0,1063.0,282.0,992.0,253.0,0.8984,106115.0,<1H OCEAN
-117.25,34.14,19.0,5163.0,1229.0,2680.0,1141.0,2.2482,94333.0,INLAND
-117.86,34.14,33.0,2344.0,363.0,1098.0,359.0,6.2089,241507.01,INLAND
-118.41,34.3,28.0,3187.0,569.0,2205.0,559.0,5.1668,223092.01,<1H OCEAN
-119.28,36.52,19.0,1402.0,324.0,1327.0,316.0,2.25,63460.0,INLAND
-117.5,33.87,4.0,6755.0,1017.0,2866.0,850.0,5.0493,165390.0,INLAND
-123.64,39.45,21.0,3359.0,677.0,1908.0,642.0,3.0433,149683.0,<1H OCEAN
-117.88,33.89,19.0,3583.0,911.0,2300.0,871.0,3.0214,180735.0,<1H OCEAN
-120.51,41.35,16.0,2843.0,564.0,892.0,386.0,2.5074,97836.0,INLAND
-121.86,37.34,40.0,2277.0,508.0,1718.0,434.0,3.0089,191842.0,<1H OCEAN
-118.38,33.8,36.0,4421.0,702.0,1433.0,624.0,8.0838,493958.84,NEAR OCEAN
-118.19,34.05,35.0,1296.0,307.0,1423.0,276.0,2.7432,143231.0,<1H OCEAN
-121.49,38.57,38.0,2410.0,967.0,1091.0,829.0,1.2209,86649.0,INLAND
-117.27,33.22,5.0,2283.0,337.0,999.0,325.0,5.0249,216952.01,<1H OCEAN
-120.27,39.35,11.0,2520.0,401.0,397.0,165.0,4.665,141244.0,INLAND
-118.43,34.03,26.0,1706.0,516.0,894.0,435.0,3.1875,287167.01,<1H OCEAN
-118.0,34.08,23.0,1627.0,318.0,1279.0,289.0,4.6467,170818.0,INLAND
-121.33,38.62,19.0,1853.0,415.0,772.0,397.0,2.2574,111116.0,INLAND
-118.19,34.05,47.0,1273.0,264.0,1193.0,260.0,2.4375,145304.0,<1H OCEAN
-122.49,37.63,31.0,3109.0,621.0,1472.0,618.0,5.155,273021.0,NEAR OCEAN
-117.04,32.77,21.0,1824.0,447.0,962.0,431.0,2.7826,152148.01,<1H OCEAN
-122.15,37.46,30.0,4198.0,1244.0,2678.0,1147.0,3.6712,227933.01,NEAR BAY
-118.31,33.75,36.0,2715.0,474.0,1303.0,457.0,4.6042,326230.13,NEAR OCEAN
-117.94,33.81,33.0,1891.0,334.0,932.0,343.0,4.2759,221103.0,<1H OCEAN
-119.26,34.46,30.0,3826.0,691.0,1656.0,657.0,4.0074,224856.0,<1H OCEAN
-122.43,37.78,17.0,2728.0,908.0,1670.0,893.0,1.077,291382.05,NEAR BAY
-122.53,37.66,25.0,7778.0,1493.0,4674.0,1451.0,5.4694,297701.03,NEAR OCEAN
-117.38,34.11,32.0,3179.0,662.0,1878.0,661.0,3.1375,115909.0,INLAND
-117.21,32.82,31.0,2035.0,383.0,866.0,360.0,3.8529,254395.02,NEAR OCEAN
-117.58,33.65,4.0,2000.0,422.0,833.0,386.0,5.7709,248507.0,<1H OCEAN
-118.12,33.91,36.0,2053.0,386.0,1023.0,394.0,3.0,184977.0,<1H OCEAN
-118.37,33.94,29.0,2265.0,813.0,3425.0,781.0,2.3675,191858.0,<1H OCEAN
-121.89,37.35,43.0,1185.0,296.0,933.0,244.0,2.925,202028.0,<1H OCEAN
-118.34,34.02,49.0,1609.0,371.0,896.0,389.0,2.5156,184385.0,<1H OCEAN
-117.23,33.01,18.0,3961.0,511.0,1541.0,470.0,11.1118,465047.43,NEAR OCEAN
-117.23,33.94,7.0,13195.0,2696.0,6763.0,2437.0,3.5851,147661.0,INLAND
-117.46,34.06,24.0,2831.0,478.0,1582.0,435.0,4.3397,128609.0,INLAND
-117.92,33.86,26.0,745.0,161.0,247.0,151.0,3.6375,202192.0,<1H OCEAN
-118.33,34.06,52.0,1368.0,231.0,737.0,248.0,8.3617,495977.97,<1H OCEAN
-122.45,37.77,52.0,1722.0,465.0,885.0,437.0,3.0906,363324.06,NEAR BAY
-121.15,39.23,13.0,3883.0,763.0,1816.0,682.0,2.8102,138588.0,INLAND
-118.17,33.98,31.0,1236.0,329.0,1486.0,337.0,3.0938,158458.0,<1H OCEAN
-117.85,34.08,23.0,1160.0,166.0,467.0,178.0,8.105,437357.56,<1H OCEAN
-121.84,39.73,52.0,677.0,152.0,379.0,154.0,1.6797,73302.0,INLAND
-121.87,38.02,31.0,3644.0,746.0,2229.0,678.0,3.1389,138614.0,INLAND
-118.07,33.86,31.0,2943.0,518.0,1703.0,472.0,3.7091,192571.01,<1H OCEAN
-122.31,37.92,43.0,2116.0,407.0,900.0,361.0,4.1587,213488.01,NEAR BAY
-117.95,34.07,37.0,1987.0,399.0,1279.0,378.0,4.1172,196660.0,<1H OCEAN
-121.47,39.49,17.0,1554.0,242.0,553.0,230.0,3.2174,107101.0,INLAND
-118.01,33.66,19.0,4559.0,1045.0,1949.0,910.0,4.355,311516.17,NEAR OCEAN
-117.31,34.03,9.0,1199.0,187.0,629.0,207.0,5.7393,178260.0,INLAND
-118.23,34.0,35.0,167.0,60.0,267.0,55.0,1.5227,145014.0,<1H OCEAN
-118.32,33.9,35.0,3189.0,680.0,1882.0,651.0,3.6625,232010.0,<1H OCEAN
-117.08,32.63,30.0,2504.0,559.0,1827.0,490.0,2.6146,130750.0,NEAR OCEAN
-118.47,34.26,34.0,1300.0,289.0,650.0,291.0,3.8875,209969.0,<1H OCEAN
-122.07,37.4,16.0,3352.0,813.0,1440.0,729.0,3.7359,263426.02,NEAR BAY
-119.74,36.78,27.0,4049.0,947.0,2254.0,882.0,2.2467,79445.0,INLAND
-118.16,34.03,45.0,894.0,231.0,925.0,222.0,2.6042,145743.0,<1H OCEAN
-117.77,34.1,50.0,2388.0,494.0,1241.0,459.0,2.8818,149172.0,INLAND
-118.08,33.97,36.0,1620.0,298.0,1258.0,309.0,3.9773,170559.0,<1H OCEAN
-120.85,37.08,3.0,3425.0,611.0,1588.0,459.0,4.1779,170394.0,INLAND
-118.17,33.77,39.0,2953.0,878.0,1379.0,785.0,2.1378,182625.01,NEAR OCEAN
-122.69,38.3,30.0,3919.0,743.0,1693.0,693.0,3.3827,194955.0,<1H OCEAN
-117.08,33.09,23.0,3792.0,624.0,1988.0,658.0,4.7566,200767.0,<1H OCEAN
-117.75,34.07,52.0,1548.0,348.0,1131.0,343.0,2.63,118735.0,INLAND
-117.95,33.82,29.0,2929.0,640.0,1618.0,584.0,3.6875,190629.0,<1H OCEAN
-118.15,33.85,36.0,1491.0,259.0,699.0,266.0,4.0781,206464.01,<1H OCEAN
-118.05,33.93,35.0,2107.0,480.0,2241.0,443.0,3.1513,172170.0,<1H OCEAN
-119.32,36.36,18.0,2060.0,383.0,1348.0,397.0,3.4312,93889.0,INLAND
-117.29,33.15,11.0,2560.0,445.0,952.0,448.0,4.0625,309890.26,NEAR OCEAN
-122.72,38.42,30.0,2099.0,406.0,1156.0,401.0,2.8036,151622.0,<1H OCEAN
-119.71,36.81,9.0,1122.0,290.0,662.0,284.0,2.0536,74740.0,INLAND
-122.2,37.48,30.0,1170.0,258.0,610.0,243.0,3.4427,197012.0,NEAR BAY
-122.4,37.73,50.0,1947.0,411.0,1170.0,384.0,3.4769,242061.0,NEAR BAY
-117.09,32.77,31.0,3062.0,,1263.0,539.0,3.0875,155608.0,NEAR OCEAN
-118.42,33.96,44.0,1282.0,216.0,494.0,209.0,5.618,361552.02,<1H OCEAN
-122.24,38.01,11.0,3751.0,565.0,1949.0,555.0,5.7862,251557.0,NEAR BAY
-117.14,32.96,12.0,5949.0,799.0,2936.0,781.0,6.3721,291184.04,<1H OCEAN
-118.41,34.25,19.0,280.0,84.0,483.0,87.0,1.95,176874.0,<1H OCEAN
-122.7,38.44,45.0,883.0,202.0,401.0,194.0,3.2845,185695.0,<1H OCEAN
-119.82,34.44,28.0,1992.0,531.0,1622.0,509.0,2.7689,208875.0,NEAR OCEAN
-117.9,33.65,28.0,2043.0,430.0,1108.0,452.0,5.2549,256963.02,<1H OCEAN
-118.15,34.07,52.0,1983.0,344.0,887.0,331.0,3.2875,301128.02,<1H OCEAN
-118.45,34.06,20.0,3367.0,1264.0,2667.0,1131.0,2.2444,274498.03,<1H OCEAN
-122.33,39.1,10.0,266.0,62.0,154.0,49.0,2.25,112183.0,INLAND
-116.36,33.88,11.0,12557.0,3098.0,2453.0,1232.0,1.7844,104777.0,INLAND
-118.09,33.97,35.0,2664.0,541.0,2033.0,491.0,3.7326,185961.0,<1H OCEAN
-118.93,34.2,17.0,2619.0,606.0,1655.0,557.0,3.886,222944.0,<1H OCEAN
-122.22,37.79,38.0,3049.0,711.0,2167.0,659.0,2.7969,176159.0,NEAR BAY
-118.31,34.26,37.0,1444.0,246.0,624.0,239.0,5.76,302141.0,<1H OCEAN
-118.41,34.0,35.0,1062.0,305.0,1026.0,307.0,2.7153,264374.0,<1H OCEAN
-122.12,37.65,26.0,162.0,27.0,86.0,25.0,2.375,158474.0,NEAR BAY
-118.27,33.77,26.0,2272.0,694.0,2567.0,595.0,1.9964,137288.0,NEAR OCEAN
-124.21,40.75,32.0,1218.0,331.0,620.0,268.0,1.6528,93303.0,NEAR OCEAN
-118.32,33.81,28.0,2142.0,445.0,1140.0,422.0,4.8438,284615.0,<1H OCEAN
-118.14,34.17,52.0,2667.0,486.0,1681.0,504.0,4.0524,239535.01,<1H OCEAN
-119.03,35.45,14.0,3520.0,604.0,1748.0,582.0,4.3162,126903.0,INLAND
-117.8,33.64,8.0,4447.0,713.0,1680.0,705.0,8.8693,438139.21,<1H OCEAN
-122.43,37.7,19.0,1733.0,354.0,959.0,348.0,4.7708,290010.01,NEAR BAY
-122.56,38.01,21.0,2144.0,400.0,840.0,398.0,4.6,272820.01,NEAR BAY
-119.72,36.82,16.0,2627.0,613.0,1054.0,623.0,1.9483,77389.0,INLAND
-121.96,37.36,33.0,2581.0,623.0,1598.0,628.0,3.5199,212262.0,<1H OCEAN
-117.92,33.68,28.0,3397.0,597.0,1397.0,560.0,4.8125,266834.06,<1H OCEAN
-118.36,34.03,38.0,1400.0,376.0,1139.0,315.0,2.2368,146120.0,<1H OCEAN
-117.66,33.46,28.0,1261.0,233.0,609.0,242.0,5.1024,294472.02,<1H OCEAN
-120.44,34.93,16.0,2098.0,558.0,1252.0,492.0,2.1509,143748.0,<1H OCEAN
-119.01,35.4,11.0,8739.0,2190.0,4781.0,1919.0,1.7109,98318.0,INLAND
-118.46,34.17,22.0,6707.0,1737.0,2620.0,1610.0,3.1478,235846.02,<1H OCEAN
-117.9,33.73,26.0,1324.0,314.0,1804.0,311.0,3.9659,177497.0,<1H OCEAN
-117.33,34.17,5.0,4718.0,1140.0,2564.0,1056.0,2.9877,112552.0,INLAND
-116.92,32.78,21.0,4192.0,752.0,2101.0,710.0,4.4306,194657.07,<1H OCEAN
-121.3,37.92,28.0,3308.0,766.0,3201.0,720.0,1.7694,80345.0,INLAND
-117.11,32.75,46.0,695.0,182.0,601.0,195.0,2.4219,123907.0,NEAR OCEAN
-117.69,33.6,12.0,3258.0,421.0,1464.0,435.0,6.5413,315745.08,<1H OCEAN
-117.9,33.75,28.0,1346.0,291.0,1575.0,278.0,3.425,169563.0,<1H OCEAN
-121.82,37.38,32.0,3747.0,665.0,1687.0,649.0,5.4949,258522.02,<1H OCEAN
-118.08,33.72,14.0,2021.0,396.0,696.0,367.0,7.1673,394295.29,NEAR OCEAN
-117.91,33.89,30.0,1631.0,212.0,523.0,216.0,7.875,473976.68,<1H OCEAN
-118.15,34.71,36.0,1338.0,250.0,709.0,250.0,3.5625,123089.95,INLAND
-122.3,37.9,15.0,5083.0,1212.0,2420.0,1146.0,4.5824,270889.01,NEAR BAY
-118.12,33.98,44.0,932.0,179.0,717.0,180.0,3.6875,165650.0,<1H OCEAN
-118.33,34.2,43.0,2322.0,418.0,1106.0,433.0,4.3631,252416.0,<1H OCEAN
-121.12,39.03,17.0,838.0,161.0,388.0,142.0,3.6563,148843.0,INLAND
-120.37,36.15,34.0,2084.0,339.0,868.0,347.0,4.381,121736.97,INLAND
-118.29,34.26,33.0,3177.0,713.0,1845.0,612.0,4.008,227691.0,<1H OCEAN
-121.38,38.58,38.0,2968.0,475.0,1176.0,454.0,5.0497,230534.01,INLAND
-117.35,33.64,23.0,6859.0,1535.0,3405.0,1351.0,2.5395,128603.0,<1H OCEAN
-121.21,39.49,18.0,697.0,150.0,356.0,114.0,2.5568,94519.0,INLAND
-121.43,37.74,40.0,859.0,196.0,427.0,176.0,3.5789,143021.0,INLAND
-118.82,35.2,34.0,2185.0,469.0,1910.0,455.0,2.1136,68303.0,INLAND
-118.24,33.97,38.0,1657.0,467.0,2033.0,443.0,2.1429,125371.0,<1H OCEAN
-118.79,34.26,17.0,1986.0,249.0,761.0,241.0,7.2137,321114.02,<1H OCEAN
-118.22,33.97,47.0,1688.0,386.0,1663.0,381.0,4.0609,161982.0,<1H OCEAN
-119.01,35.35,34.0,1354.0,325.0,922.0,304.0,2.1875,72587.0,INLAND
-117.12,34.46,17.0,1613.0,326.0,765.0,300.0,2.6827,94273.0,INLAND
-118.26,33.96,37.0,1625.0,383.0,1243.0,350.0,1.3971,101163.0,<1H OCEAN
-119.32,36.19,11.0,3136.0,620.0,2013.0,583.0,3.335,96342.0,INLAND
-123.18,39.26,25.0,3066.0,570.0,1558.0,535.0,3.788,198282.01,<1H OCEAN
-122.33,38.21,33.0,2017.0,370.0,949.0,342.0,4.625,225606.02,NEAR BAY
-123.35,39.4,27.0,1321.0,338.0,779.0,327.0,1.85,114180.0,<1H OCEAN
-118.43,34.25,32.0,2433.0,553.0,2318.0,532.0,3.6384,175044.0,<1H OCEAN
-122.48,37.75,51.0,2095.0,410.0,1126.0,429.0,4.4,329974.0,NEAR BAY
-117.24,32.75,36.0,1856.0,475.0,822.0,416.0,2.3042,244329.14,NEAR OCEAN
-118.14,34.18,50.0,1493.0,326.0,1000.0,323.0,3.3068,193987.0,<1H OCEAN
-121.65,36.7,29.0,4964.0,1056.0,2773.0,1036.0,3.0827,216598.0,<1H OCEAN
-120.16,39.04,18.0,2040.0,402.0,350.0,129.0,4.0313,148930.0,INLAND
-118.12,34.13,52.0,2935.0,341.0,975.0,327.0,11.706,500001.0,<1H OCEAN
-122.05,37.54,25.0,4209.0,731.0,2568.0,703.0,5.2882,287128.03,NEAR BAY
-118.45,34.15,10.0,1091.0,260.0,517.0,266.0,4.1727,344774.09,<1H OCEAN
-118.96,35.41,29.0,3548.0,729.0,1542.0,659.0,2.947,93817.0,INLAND
-122.0,37.4,35.0,1542.0,298.0,1164.0,318.0,5.9145,293067.01,<1H OCEAN
-116.61,33.93,35.0,321.0,71.0,157.0,61.0,2.8056,122265.0,INLAND
-117.9,33.63,26.0,4486.0,554.0,1598.0,549.0,10.1454,468347.52,<1H OCEAN
-118.03,34.58,4.0,9849.0,1780.0,4546.0,1598.0,4.0729,180746.0,INLAND
-118.05,33.96,37.0,2622.0,652.0,2778.0,644.0,2.9714,169307.0,<1H OCEAN
-117.92,33.89,18.0,2895.0,487.0,1116.0,429.0,5.4716,273249.07,<1H OCEAN
-120.08,34.64,18.0,2375.0,429.0,1048.0,369.0,4.2222,257253.0,NEAR OCEAN
-122.23,37.76,52.0,1316.0,177.0,378.0,162.0,5.2915,308375.0,NEAR BAY
-116.25,33.69,5.0,1664.0,444.0,907.0,374.0,2.7667,131997.0,INLAND
-122.07,37.71,36.0,2879.0,480.0,1235.0,455.0,4.9801,236379.0,NEAR BAY
-122.37,40.52,18.0,4547.0,774.0,2269.0,766.0,3.7896,119283.0,INLAND
-117.26,32.97,25.0,2582.0,495.0,1088.0,471.0,6.4651,417435.35,NEAR OCEAN
-118.19,33.78,8.0,992.0,393.0,694.0,331.0,2.5544,214549.01,NEAR OCEAN
-118.09,33.91,34.0,1582.0,343.0,1356.0,324.0,3.4211,161065.0,<1H OCEAN
-117.87,33.84,17.0,2395.0,410.0,1224.0,399.0,5.1182,244456.01,<1H OCEAN
-122.7,38.46,29.0,2891.0,459.0,1012.0,441.0,5.0415,250537.02,<1H OCEAN
-117.81,33.87,19.0,4491.0,680.0,2457.0,702.0,6.0591,272896.0,<1H OCEAN
-118.29,34.18,36.0,3120.0,620.0,1441.0,612.0,3.9041,257813.0,<1H OCEAN
-123.59,38.8,17.0,5202.0,1037.0,1742.0,803.0,3.1201,161521.0,NEAR OCEAN
-116.91,33.75,13.0,10886.0,2127.0,4266.0,1955.0,2.3169,112192.0,INLAND
-117.46,34.1,7.0,1759.0,473.0,1064.0,328.0,1.9583,110831.0,INLAND
-121.32,38.01,36.0,391.0,74.0,171.0,79.0,2.7045,112942.0,INLAND
-121.94,36.55,30.0,2722.0,584.0,628.0,384.0,3.4048,299019.05,NEAR OCEAN
-118.62,34.2,32.0,3233.0,553.0,1678.0,545.0,5.0025,240376.01,<1H OCEAN
-118.51,34.22,36.0,1952.0,387.0,1156.0,392.0,4.185,218593.0,<1H OCEAN
-121.88,37.33,41.0,395.0,164.0,549.0,184.0,2.375,190813.01,<1H OCEAN
-122.04,38.25,37.0,1176.0,291.0,648.0,271.0,2.7167,96252.0,INLAND
-122.31,37.57,37.0,1437.0,305.0,979.0,331.0,4.0,320534.05,NEAR OCEAN
-118.13,34.16,33.0,2682.0,716.0,2050.0,692.0,2.4817,187057.0,<1H OCEAN
-118.3,33.95,27.0,1774.0,444.0,1622.0,402.0,2.2031,146739.0,<1H OCEAN
-118.09,33.91,36.0,1442.0,271.0,990.0,268.0,4.0517,170728.0,<1H OCEAN
-122.04,37.53,25.0,4458.0,922.0,2998.0,890.0,3.9667,215446.0,NEAR BAY
-118.02,33.78,28.0,3375.0,559.0,1754.0,554.0,5.5446,262850.01,<1H OCEAN
-121.92,36.95,29.0,3457.0,699.0,1327.0,563.0,3.6597,302086.01,NEAR OCEAN
-117.6,33.98,26.0,1225.0,199.0,717.0,204.0,2.7284,109331.0,INLAND
-117.49,34.05,20.0,1483.0,249.0,660.0,194.0,3.9464,125959.0,INLAND
-118.37,33.97,26.0,6672.0,1729.0,3333.0,1557.0,2.9646,232522.0,<1H OCEAN
-120.48,34.66,4.0,1897.0,331.0,915.0,336.0,4.1563,229556.0,NEAR OCEAN
-118.4,34.02,27.0,515.0,201.0,397.0,228.0,2.4135,268439.04,<1H OCEAN
-122.41,37.75,52.0,2515.0,576.0,1209.0,540.0,3.5912,334600.0,NEAR BAY
-118.33,34.18,49.0,1969.0,377.0,977.0,367.0,3.8462,232317.0,<1H OCEAN
-118.14,34.16,36.0,2973.0,807.0,2846.0,784.0,2.6217,182127.0,<1H OCEAN
-118.0,33.88,28.0,1624.0,289.0,755.0,280.0,4.7083,219479.0,<1H OCEAN
-117.71,34.05,20.0,2281.0,444.0,1545.0,481.0,2.5735,122905.0,INLAND
-122.14,37.73,51.0,2619.0,403.0,922.0,393.0,4.6042,306436.09,NEAR BAY
-120.86,37.77,45.0,621.0,129.0,257.0,124.0,1.7188,123144.0,INLAND
-121.99,37.31,26.0,3285.0,502.0,1443.0,530.0,5.7833,304978.0,<1H OCEAN
-119.77,36.81,28.0,1713.0,302.0,663.0,282.0,3.567,101305.0,INLAND
-122.69,38.34,15.0,3091.0,697.0,1602.0,682.0,4.0071,260288.0,<1H OCEAN
-122.43,37.63,34.0,4135.0,687.0,2154.0,742.0,4.9732,289094.01,NEAR OCEAN
-119.71,34.4,27.0,3782.0,771.0,1742.0,751.0,4.0451,261037.0,NEAR OCEAN
-120.08,36.34,18.0,1524.0,414.0,2030.0,356.0,2.1153,57993.0,INLAND
-116.99,32.83,20.0,6696.0,1326.0,3687.0,1291.0,3.1979,188676.0,<1H OCEAN
-118.31,34.19,27.0,4713.0,1169.0,2372.0,1077.0,3.7015,243617.01,<1H OCEAN
-117.94,33.85,37.0,588.0,121.0,436.0,104.0,4.275,192801.0,<1H OCEAN
-118.26,33.99,36.0,2016.0,505.0,1807.0,464.0,1.6901,104665.0,<1H OCEAN
-118.35,34.21,42.0,1073.0,220.0,804.0,226.0,3.75,205154.0,<1H OCEAN
-117.68,35.6,12.0,1678.0,241.0,765.0,281.0,6.0532,179615.0,INLAND
-122.04,37.53,34.0,2316.0,478.0,1524.0,467.0,3.7364,201645.0,NEAR BAY
-119.72,34.41,35.0,1853.0,375.0,878.0,338.0,4.9044,307418.01,NEAR OCEAN
-118.98,35.37,35.0,825.0,179.0,670.0,181.0,1.1638,49893.0,INLAND
-118.39,33.88,33.0,2496.0,387.0,1098.0,404.0,7.6685,471638.52,<1H OCEAN
-121.51,38.53,36.0,2603.0,408.0,966.0,419.0,5.3135,240548.0,INLAND
-117.77,34.12,15.0,4260.0,770.0,2007.0,695.0,4.4609,155756.0,INLAND
-116.22,34.21,23.0,1175.0,468.0,355.0,151.0,2.2083,75848.0,INLAND
-118.48,35.14,4.0,8417.0,1657.0,4631.0,1468.0,3.6949,129332.0,INLAND
-117.01,34.9,34.0,2194.0,519.0,1326.0,515.0,2.1056,63518.0,INLAND
-122.16,37.7,36.0,1097.0,208.0,568.0,225.0,2.9917,163734.0,NEAR BAY
-121.58,37.01,15.0,2873.0,547.0,1582.0,567.0,5.1519,189418.0,INLAND
-118.23,33.93,30.0,1147.0,260.0,1219.0,210.0,2.0658,106869.0,<1H OCEAN
-121.24,37.81,6.0,3883.0,800.0,2319.0,787.0,3.5595,142214.0,INLAND
-116.51,34.85,15.0,3149.0,713.0,1281.0,486.0,2.0,73017.0,INLAND
-117.85,33.79,52.0,1963.0,430.0,1197.0,415.0,3.8929,275372.0,<1H OCEAN
-122.43,37.8,52.0,2696.0,572.0,925.0,552.0,5.0365,428065.35,NEAR BAY
-121.91,39.03,48.0,1096.0,218.0,657.0,199.0,2.7841,110474.0,INLAND
-122.25,38.0,16.0,2978.0,411.0,1531.0,400.0,6.5006,299108.01,NEAR BAY
-117.08,32.76,18.0,1704.0,596.0,1639.0,548.0,1.7391,126225.0,NEAR OCEAN
-118.58,34.2,21.0,2979.0,744.0,1824.0,692.0,3.5,202361.0,<1H OCEAN
-121.93,37.25,36.0,1089.0,182.0,535.0,170.0,4.69,255371.0,<1H OCEAN
-118.38,34.02,45.0,2098.0,486.0,1343.0,481.0,3.9615,279739.03,<1H OCEAN
-120.15,39.8,19.0,785.0,151.0,366.0,140.0,3.0625,124614.0,INLAND
-117.91,33.64,29.0,1652.0,310.0,832.0,326.0,4.8098,296417.02,<1H OCEAN
-117.17,32.63,26.0,1617.0,279.0,2745.0,250.0,3.5357,183291.03,NEAR OCEAN
-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,4.7721,297780.06,NEAR BAY
-118.04,33.98,43.0,2446.0,764.0,1699.0,692.0,2.625,170259.0,<1H OCEAN
-118.39,34.21,32.0,1869.0,441.0,1516.0,432.0,3.6845,191503.0,<1H OCEAN
-122.24,37.46,36.0,4686.0,781.0,2254.0,845.0,6.1043,388111.05,NEAR OCEAN
-118.26,34.13,25.0,3208.0,1111.0,2843.0,1005.0,2.6673,215616.0,<1H OCEAN
-117.38,33.94,21.0,2468.0,380.0,1164.0,385.0,4.0625,132745.0,INLAND
-121.25,38.8,14.0,5094.0,729.0,1974.0,705.0,5.5205,220221.0,INLAND
-117.49,34.02,21.0,3736.0,738.0,2021.0,640.0,4.4545,147143.0,INLAND
-121.2,38.68,9.0,2200.0,422.0,938.0,369.0,3.4896,146349.0,INLAND
-118.12,33.96,34.0,2863.0,451.0,1243.0,466.0,6.0723,287064.04,<1H OCEAN
-121.27,38.72,6.0,4664.0,644.0,2105.0,663.0,6.0804,244212.0,INLAND
-122.04,37.54,26.0,2145.0,369.0,1285.0,377.0,4.9464,236777.0,NEAR BAY
-117.88,34.12,33.0,1485.0,274.0,1006.0,258.0,5.1708,222464.0,<1H OCEAN
-118.42,34.04,46.0,1508.0,276.0,639.0,273.0,4.925,360526.07,<1H OCEAN
-117.91,33.66,26.0,5761.0,1326.0,2681.0,1116.0,4.0341,267324.07,<1H OCEAN
-117.57,34.07,4.0,2152.0,580.0,1083.0,441.0,3.1458,143422.0,INLAND
-122.3,37.81,48.0,828.0,182.0,392.0,133.0,2.5938,141024.0,NEAR BAY
-118.43,34.09,27.0,1613.0,200.0,497.0,197.0,7.9835,420285.46,<1H OCEAN
-117.06,32.68,38.0,1481.0,317.0,1080.0,291.0,2.85,126902.0,NEAR OCEAN
-118.14,34.1,27.0,4073.0,1013.0,2411.0,933.0,3.108,200006.0,<1H OCEAN
-121.3,38.05,52.0,122.0,26.0,62.0,25.0,1.15,91568.0,INLAND
-121.2,37.83,18.0,3415.0,580.0,1912.0,562.0,4.4423,175514.0,INLAND
-121.43,38.56,46.0,1316.0,244.0,452.0,245.0,3.0938,116654.0,INLAND
-121.66,39.15,22.0,2144.0,376.0,1200.0,370.0,3.4426,102333.0,INLAND
-117.1,32.76,31.0,987.0,267.0,619.0,250.0,2.9286,147667.0,NEAR OCEAN
-117.15,32.75,9.0,2818.0,821.0,851.0,555.0,2.6181,203948.06,NEAR OCEAN
-118.14,34.16,38.0,1843.0,565.0,1449.0,524.0,2.2174,172480.0,<1H OCEAN
-122.48,37.72,45.0,1405.0,338.0,733.0,342.0,4.1116,287829.0,NEAR OCEAN
